date,dominant_contract,dominant_close,dominant_oi,rolled,roll_id
2002-12-06,H2003,49.11,45070.0,False,46
2002-12-09,H2003,48.72,44882.0,False,46
2002-12-10,H2003,50.63,45788.0,False,46
2002-12-11,H2003,50.31,45470.0,False,46
2002-12-12,H2003,49.22,44260.0,False,46
2002-12-13,H2003,49.58,44356.0,False,46
2002-12-16,H2003,49.6,43836.0,False,46
2002-12-17,H2003,49.33,43449.0,False,46
2002-12-18,H2003,50.78,43709.0,False,46
2002-12-19,H2003,50.32,43669.0,False,46
2002-12-20,H2003,51.45,45411.0,False,46
2002-12-23,H2003,52.17,45411.0,False,46
2002-12-24,H2003,52.17,47059.0,False,46
2002-12-26,H2003,51.53,47169.0,False,46
2002-12-27,H2003,51.8,47451.0,False,46
2002-12-30,H2003,51.57,47151.0,False,46
2002-12-31,H2003,51.16,47259.0,False,46
2003-01-02,H2003,52.01,48977.0,False,46
2003-01-03,H2003,51.62,49226.0,False,46
2003-01-06,H2003,51.08,48823.0,False,46
2003-01-07,H2003,51.17,49190.0,False,46
2003-01-08,H2003,51.74,50336.0,False,46
